text,left_pixels,top_pixels,width_pixels,height_pixels,page
-,1182,702,10,40,5
public ,1192,702,102,40,5
information ,1308,702,190,40,5
"about
",1512,702,89,40,5
TACO,414,774,107,32,5
";
",525,774,6,32,5
e,363,841,15,38,5
. ,381,840,6,38,5
tending ,413,840,120,38,5
to ,546,840,30,38,5
identify ,590,840,125,38,5
monetary,728,840,151,38,5
", ",882,840,6,38,5
or ,905,840,32,38,5
non,950,840,59,38,5
-,1011,840,9,38,5
monetary ,1023,840,153,38,5
compensation ,1189,840,222,38,5
or ,1426,840,32,38,5
gifts ,1470,840,70,38,5
"for
",1557,840,44,38,5
material ,413,908,130,39,5
non,555,908,59,38,5
-,616,908,10,38,5
public ,628,908,99,38,5
information ,739,908,189,38,5
regarding ,938,908,153,38,5
TACO,1101,908,110,38,5
";
",1214,908,6,38,5
f,363,977,14,39,5
. ,377,977,4,39,5
tending ,413,977,121,39,5
to ,555,977,32,39,5
identify ,609,977,126,39,5
the ,754,977,51,39,5
relationship ,827,977,188,39,5
or ,1039,977,34,39,5
frequency ,1094,977,161,39,5
of ,1277,977,37,39,5
contact ,1331,977,116,39,5
"between
",1467,977,136,39,5
Witherspoon,408,1047,213,37,5
", ",622,1047,7,37,5
and ,652,1047,57,37,5
other ,721,1047,81,37,5
co,813,1047,35,37,5
-,851,1047,11,37,5
conspirators,864,1047,194,37,5
";
",1062,1047,7,37,5
g,361,1115,21,39,5
. ,383,1114,6,39,5
tending ,413,1114,120,39,5
to ,552,1114,30,39,5
provide ,601,1114,124,39,5
context ,744,1114,119,39,5
to ,880,1114,32,39,5
any ,933,1114,57,39,5
other ,1010,1114,83,39,5
communication ,1111,1114,250,39,5
reflecting ,1381,1114,152,39,5
"the
",1552,1114,49,39,5
criminal ,413,1184,134,39,5
activity ,561,1184,120,39,5
described ,691,1184,155,39,5
in ,858,1184,31,39,5
this ,899,1184,58,39,5
affidavit ,971,1184,136,39,5
including ,1119,1184,150,39,5
any ,1283,1184,58,39,5
"communication
",1353,1184,250,39,5
sent ,415,1254,63,38,5
or ,489,1254,32,38,5
received ,532,1254,136,38,5
in ,678,1254,32,38,5
temporal ,719,1254,141,38,5
proximity ,872,1254,159,38,5
to ,1039,1254,32,38,5
any ,1083,1254,57,38,5
relevant ,1150,1254,130,38,5
communication,1291,1254,250,38,5
";
",1541,1254,7,38,5
h,359,1322,22,38,5
. ,383,1321,5,38,5
tending ,413,1321,120,38,5
to ,543,1321,29,38,5
identify ,583,1321,124,38,5
co,715,1321,38,38,5
-,754,1321,10,38,5
conspirators ,767,1321,194,38,5
in ,973,1321,30,38,5
a ,1014,1321,16,38,5
scheme ,1039,1321,118,38,5
to ,1167,1321,30,38,5
engage ,1208,1321,112,38,5
in ,1330,1321,30,38,5
insider ,1370,1321,110,38,5
"trading
",1486,1321,115,38,5
based ,411,1391,94,39,5
on ,517,1391,38,39,5
material ,565,1391,131,39,5
nonpublic ,707,1391,160,39,5
information ,878,1391,190,39,5
about ,1079,1391,88,39,5
TACO,1177,1391,108,39,5
".
",1287,1391,6,39,5
19 ,136,1449,36,47,5
which ,204,1449,102,47,5
are ,330,1449,48,47,5
evidence ,403,1449,141,47,5
of ,570,1449,37,47,5
violation ,625,1449,145,47,5
of ,794,1449,37,47,5
Title ,850,1449,76,47,5
18,954,1449,37,47,5
", ",993,1449,7,47,5
United ,1024,1449,113,47,5
States ,1159,1449,94,47,5
Code,1279,1449,83,48,5
", ",1364,1450,7,47,5
Section ,1399,1450,119,47,5
"371
",1543,1450,54,47,5
20 ,130,1517,42,52,5
(,209,1517,11,51,5
Conspiracy,218,1517,185,51,5
),402,1517,11,51,5
; ,417,1517,7,51,5
and ,447,1517,57,51,5
Title ,522,1517,76,51,5
15,620,1517,35,51,5
", ",658,1517,7,51,5
United ,685,1517,112,51,5
States ,816,1517,93,51,5
Code,929,1517,82,51,5
", ",1013,1517,8,51,5
Sections ,1044,1517,133,51,5
78j,1197,1517,49,51,5
(,1250,1517,14,51,5
b,1261,1517,21,51,5
) ,1282,1517,13,51,5
and ,1314,1517,59,51,5
78ff ,1393,1517,68,51,5
(,1478,1517,10,51,5
"Insider
",1490,1517,111,51,5
21 ,131,1587,36,49,5
Trading,206,1587,128,49,5
),334,1587,11,49,5
. ,350,1587,6,49,5
The ,370,1587,63,49,5
seizure ,447,1587,112,49,5
and ,574,1587,58,49,5
search ,646,1587,103,49,5
of ,763,1587,34,49,5
the ,808,1587,48,49,5
Target ,870,1587,117,49,5
Account ,999,1587,144,49,5
shall ,1158,1587,74,49,5
follow ,1245,1587,106,49,5
the ,1363,1587,48,49,5
"procedures
",1426,1587,175,49,5
22 ,130,1656,44,51,5
| ,163,1656,21,51,5
outlined ,209,1656,130,51,5
in ,349,1656,30,51,5
the ,389,1656,50,51,5
supporting ,450,1656,170,51,5
affidavit,632,1656,135,51,5
".
",767,1656,7,51,5
"23
",131,1725,40,27,5
"24
",131,1794,43,27,5
"25
",132,1863,42,27,5
"26
",129,1933,46,25,5
"27
",130,2001,42,27,5
"28
",131,2070,41,27,5
