text,left_pixels,top_pixels,width_pixels,height_pixels,page
on ,736,702,39,38,5
the ,786,702,46,38,5
basis ,843,702,77,38,5
of ,932,702,36,38,5
material ,975,702,123,38,5
non,1110,702,57,38,5
-,1167,702,10,38,5
public ,1178,702,94,38,5
information ,1285,702,176,38,5
"about
",1473,702,83,38,5
TACO,456,769,101,32,5
";
",556,769,10,31,5
e,407,831,19,38,5
. ,425,830,8,38,5
tending ,454,830,114,38,5
to ,579,830,28,38,5
identify ,620,830,116,38,5
monetary,748,830,141,38,5
", ",889,830,7,38,5
or ,910,830,32,38,5
non,953,830,55,38,5
-,1010,830,10,38,5
monetary ,1020,830,142,38,5
compensation ,1173,830,208,38,5
or ,1392,830,31,38,5
gifts ,1433,830,66,38,5
"for
",1514,830,41,38,5
material ,454,893,122,39,5
non,586,893,54,38,5
-,642,893,10,38,5
public ,652,893,96,38,5
information ,757,893,175,38,5
regarding ,941,893,142,38,5
TACO,1094,893,101,38,5
";
",1196,893,8,38,5
f,408,959,18,39,5
. ,419,958,7,39,5
tending ,455,958,113,39,5
to ,586,958,31,39,5
identify ,636,958,117,39,5
the ,772,958,47,39,5
relationship ,836,958,177,39,5
or ,1034,958,32,39,5
frequency ,1085,958,150,39,5
of ,1252,958,39,39,5
contact ,1303,958,110,39,5
"between
",1430,958,126,39,5
Witherspoon,453,1023,194,38,5
", ",649,1023,6,37,5
and ,675,1023,55,37,5
other ,739,1023,77,37,5
co,824,1023,35,37,5
-,860,1023,10,37,5
conspirators,871,1023,181,37,5
";
",1056,1023,7,37,5
g,404,1085,25,41,5
. ,423,1084,10,41,5
tending ,454,1084,114,41,5
to ,584,1084,31,41,5
provide ,629,1084,116,41,5
context ,761,1084,112,41,5
to ,887,1084,31,41,5
any ,934,1084,57,41,5
other ,1006,1084,79,41,5
communication ,1099,1084,234,41,5
reflecting ,1350,1084,143,41,5
"the
",1511,1084,45,41,5
criminal ,454,1149,124,40,5
activity ,590,1149,113,39,5
described ,711,1149,145,39,5
in ,867,1149,28,39,5
this ,906,1149,53,39,5
affidavit ,971,1149,127,39,5
including ,1108,1149,142,39,5
any ,1259,1149,56,39,5
"communication
",1323,1149,232,39,5
sent ,458,1213,56,40,5
or ,525,1213,31,39,5
received ,566,1213,126,39,5
in ,701,1213,28,39,5
temporal ,737,1213,133,39,5
proximity ,879,1213,149,39,5
to ,1036,1213,29,39,5
any ,1075,1213,53,39,5
relevant ,1139,1213,119,39,5
communication,1266,1212,232,40,5
";
",1499,1212,8,39,5
h,406,1277,22,39,5
. ,427,1276,8,39,5
tending ,455,1276,111,39,5
to ,574,1276,30,39,5
identify ,612,1276,115,39,5
co,735,1276,34,39,5
-,771,1276,11,39,5
conspirators ,782,1276,181,39,5
in ,974,1276,27,39,5
a ,1010,1276,18,39,5
scheme ,1033,1276,111,39,5
to ,1154,1276,28,39,5
engage ,1190,1276,106,39,5
in ,1305,1276,28,39,5
insider ,1342,1276,101,39,5
"trading
",1450,1276,106,39,5
based ,453,1340,88,39,5
on ,550,1340,36,38,5
material ,593,1340,124,38,5
nonpublic ,726,1340,149,38,5
information ,885,1340,175,38,5
about ,1070,1340,83,38,5
TACO,1162,1340,101,38,5
".
",1266,1340,5,38,5
19 ,197,1398,35,45,5
which ,260,1398,96,44,5
are ,375,1398,48,44,5
evidence ,443,1398,133,44,5
of ,598,1398,37,44,5
violation ,650,1398,136,44,5
of ,806,1398,36,44,5
Title ,857,1398,75,44,5
18,957,1398,33,44,5
", ",991,1398,8,44,5
United ,1019,1398,106,44,5
States ,1144,1397,90,45,5
Code,1254,1397,81,44,5
", ",1335,1397,9,44,5
Section ,1365,1397,114,44,5
"371
",1499,1397,52,44,5
20 ,190,1462,45,50,5
(,258,1462,18,49,5
Conspiracy,274,1462,174,49,5
),445,1462,11,49,5
; ,458,1462,6,49,5
and ,484,1462,57,49,5
Title ,555,1462,73,49,5
15,644,1462,37,49,5
", ",682,1462,8,49,5
United ,704,1461,107,49,5
States ,826,1461,90,49,5
Code,931,1461,81,49,5
", ",1011,1461,9,49,5
Sections ,1036,1461,128,49,5
78j,1180,1460,46,50,5
(,1229,1460,18,49,5
b,1238,1460,21,49,5
) ,1259,1460,14,49,5
and ,1289,1460,57,49,5
78ff ,1360,1460,65,49,5
(,1442,1460,11,49,5
"Insider
",1453,1460,102,49,5
21 ,192,1526,33,48,5
Trading,261,1526,121,47,5
),382,1526,11,47,5
. ,396,1526,5,47,5
The ,413,1526,59,47,5
seizure ,486,1526,104,47,5
and ,603,1526,55,47,5
search ,669,1525,95,48,5
of ,777,1525,35,47,5
the ,820,1525,46,47,5
Target ,877,1525,109,47,5
Account ,996,1525,135,47,5
shall ,1143,1525,68,47,5
follow ,1225,1524,98,48,5
the ,1335,1524,45,47,5
"procedures
",1393,1524,161,47,5
22 ,191,1591,42,46,5
outlined ,263,1591,124,45,5
in ,396,1591,27,45,5
the ,433,1591,45,45,5
supporting ,489,1591,157,45,5
affidavit,656,1591,127,45,5
".
",784,1591,5,45,5
"23
",190,1658,42,25,5
"24
",188,1722,51,25,5
"25
",191,1787,44,24,5
"26
",188,1850,52,25,5
"27
",188,1915,47,23,5
"28
",190,1977,45,26,5
