text,left_pixels,top_pixels,width_pixels,height_pixels,page
material ,986,699,129,40,5
non,1131,699,59,40,5
-,1191,699,12,40,5
public ,1202,699,101,40,5
information ,1318,699,186,40,5
"about
",1518,699,89,40,5
TACO,425,769,109,34,5
";
",536,769,7,34,5
e,373,837,21,41,5
. ,393,837,11,41,5
tending ,423,837,124,41,5
to ,559,837,32,41,5
identify ,603,837,123,41,5
monetary,740,837,151,41,5
", ",893,837,7,41,5
or ,915,837,33,41,5
non,961,837,57,41,5
-,1021,837,11,41,5
monetary ,1034,837,151,41,5
compensation ,1197,837,222,41,5
or ,1432,837,33,41,5
gifts ,1475,837,71,41,5
"for
",1563,837,44,41,5
material ,425,905,130,40,5
non,567,905,59,40,5
-,629,905,10,40,5
public ,640,905,100,40,5
information ,750,905,188,40,5
regarding ,948,905,154,40,5
TACO,1112,905,109,40,5
";
",1222,905,8,40,5
f,376,975,17,41,5
. ,388,975,8,41,5
tending ,425,975,122,41,5
to ,565,975,35,41,5
identify ,620,975,125,41,5
the ,764,975,52,41,5
relationship ,835,975,191,41,5
or ,1047,975,37,41,5
frequency ,1103,975,160,41,5
of ,1282,975,39,41,5
contact ,1337,975,117,41,5
"between
",1472,975,135,41,5
Witherspoon,420,1044,213,39,5
", ",635,1044,6,39,5
and ,662,1044,57,39,5
other ,730,1044,84,39,5
co,823,1044,37,39,5
-,861,1044,11,39,5
conspirators,873,1044,197,39,5
";
",1071,1044,9,39,5
g,372,1112,25,42,5
. ,396,1112,8,42,5
tending ,425,1112,123,42,5
to ,563,1112,35,42,5
provide ,614,1112,124,42,5
context ,755,1112,120,42,5
to ,891,1112,33,42,5
any ,941,1112,61,42,5
other ,1017,1112,87,42,5
communication ,1119,1112,248,42,5
reflecting ,1386,1112,154,42,5
"the
",1556,1112,50,42,5
criminal ,426,1181,130,42,5
activity ,572,1181,119,42,5
described ,701,1181,155,42,5
in ,868,1181,32,42,5
this ,910,1181,58,42,5
affidavit ,980,1181,136,42,5
including ,1128,1181,150,42,5
any ,1289,1181,59,42,5
"communication
",1358,1181,249,42,5
sent ,425,1250,65,41,5
or ,501,1250,33,41,5
received ,544,1250,136,41,5
in ,690,1250,31,41,5
temporal ,728,1250,142,41,5
proximity ,881,1250,158,41,5
to ,1049,1250,32,41,5
any ,1091,1250,58,41,5
relevant ,1160,1250,127,41,5
communication,1297,1250,247,41,5
";
",1545,1250,8,41,5
h,372,1319,24,42,5
. ,396,1319,8,42,5
tending ,423,1319,124,42,5
to ,555,1319,31,42,5
identify ,596,1319,122,42,5
co,727,1319,38,42,5
-,765,1319,11,42,5
conspirators ,778,1319,194,42,5
in ,982,1319,30,42,5
a ,1021,1319,19,42,5
scheme ,1049,1319,119,42,5
to ,1176,1319,31,42,5
engage ,1215,1319,114,42,5
in ,1337,1319,31,42,5
insider ,1378,1319,107,42,5
"trading
",1493,1319,114,42,5
based ,420,1389,98,41,5
on ,525,1389,43,41,5
material ,575,1389,131,41,5
nonpublic ,717,1389,161,41,5
information ,888,1389,189,41,5
about ,1086,1389,89,41,5
TACO,1185,1389,107,41,5
".
",1296,1389,6,41,5
19 ,149,1448,37,49,5
which ,217,1448,102,49,5
are ,341,1448,50,49,5
evidence ,414,1448,144,49,5
of ,579,1448,40,49,5
violation ,636,1448,145,49,5
of ,802,1448,41,49,5
Title ,858,1448,79,49,5
18,962,1448,39,49,5
", ",1001,1448,8,49,5
United ,1032,1448,113,49,5
States ,1165,1448,98,49,5
Code,1284,1448,85,49,5
", ",1371,1448,8,49,5
Section ,1403,1448,120,49,5
"371
",1543,1448,56,49,5
20 ,145,1517,41,52,5
(,222,1517,9,52,5
Conspiracy,232,1517,184,52,5
),415,1517,12,52,5
; ,429,1517,7,52,5
and ,457,1517,62,52,5
Title ,532,1517,79,52,5
15,633,1517,37,52,5
", ",670,1517,9,52,5
United ,696,1517,111,52,5
States ,823,1517,98,52,5
Code,936,1517,86,52,5
", ",1023,1517,10,52,5
Sections ,1049,1517,138,52,5
78j,1203,1517,50,52,5
(,1256,1517,14,52,5
b,1267,1517,23,52,5
) ,1289,1517,13,52,5
and ,1319,1517,60,52,5
78ff ,1397,1517,70,52,5
(,1482,1517,11,52,5
"Insider
",1495,1517,111,52,5
21 ,143,1587,37,51,5
Trading,218,1587,128,51,5
),348,1587,11,51,5
. ,362,1587,7,51,5
The ,381,1587,64,51,5
seizure ,459,1587,113,51,5
and ,586,1587,58,51,5
search ,656,1587,102,51,5
of ,772,1587,36,51,5
the ,818,1587,48,51,5
Target ,880,1587,116,51,5
Account ,1007,1587,144,51,5
shall ,1164,1587,74,51,5
follow ,1253,1587,104,51,5
the ,1368,1587,50,51,5
"procedures
",1431,1587,174,51,5
22 ,144,1656,42,50,5
outlined ,221,1656,130,50,5
in ,362,1656,29,50,5
the ,402,1656,48,50,5
supporting ,463,1656,169,50,5
affidavit,644,1656,133,50,5
".
",778,1656,7,50,5
"23
",141,1728,49,25,5
"24
",139,1796,53,25,5
"25
",142,1866,48,25,5
"26
",140,1935,52,25,5
"27
",140,2006,51,24,5
"28
",141,2073,48,27,5
