text,left_pixels,top_pixels,width_pixels,height_pixels,page
securities,536,798,148,46,5
", ",686,798,8,44,5
on ,708,798,41,44,5
the ,759,798,51,44,5
basis ,822,796,80,45,5
of ,916,797,39,44,5
material ,964,795,129,46,5
non,1105,795,61,44,5
-,1166,795,11,44,5
public ,1175,793,103,46,5
information ,1291,792,190,46,5
"about
",1493,791,88,46,5
TACO,411,874,107,34,5
";
",519,874,9,33,5
e,361,937,20,44,5
. ,379,936,11,44,5
tending ,410,935,122,46,5
to ,543,935,31,45,5
identify ,587,934,122,46,5
monetary,722,933,150,46,5
", ",871,934,8,44,5
or ,894,934,35,44,5
non,940,933,61,44,5
-,1001,933,12,44,5
monetary ,1013,932,148,46,5
compensation ,1173,931,222,46,5
or ,1408,931,33,44,5
gifts ,1452,931,71,44,5
"for
",1539,930,44,44,5
material ,411,1006,130,42,5
non,551,1005,60,41,5
-,612,1006,10,40,5
public ,622,1004,101,42,5
information ,734,1002,188,43,5
regarding ,931,1001,150,42,5
TACO,1091,1000,108,42,5
";
",1200,1000,9,40,5
f,363,1072,18,45,5
. ,375,1071,8,45,5
tending ,412,1071,122,45,5
to ,551,1071,34,45,5
identify ,606,1069,124,47,5
the ,747,1070,53,45,5
relationship ,820,1068,188,47,5
or ,1028,1069,35,45,5
frequency ,1084,1067,160,47,5
of ,1261,1068,42,45,5
contact ,1315,1067,118,46,5
"between
",1450,1066,136,46,5
Witherspoon,411,1142,207,43,5
", ",619,1143,7,40,5
and ,648,1141,58,41,5
other ,715,1140,83,42,5
co,807,1141,36,40,5
-,845,1141,11,40,5
conspirators,856,1138,194,43,5
";
",1052,1139,9,40,5
g,361,1211,25,43,5
. ,385,1210,9,43,5
tending ,414,1209,121,45,5
to ,551,1209,33,43,5
provide ,598,1207,125,45,5
context ,739,1206,121,45,5
to ,875,1206,33,43,5
any ,926,1206,60,43,5
other ,1001,1204,83,45,5
communication ,1100,1202,248,46,5
reflecting ,1366,1201,154,45,5
"the
",1539,1201,46,43,5
criminal ,416,1276,131,45,5
activity ,558,1275,121,45,5
described ,687,1274,156,45,5
in ,855,1274,30,43,5
this ,896,1273,55,43,5
affidavit ,964,1271,134,45,5
including ,1110,1270,148,45,5
any ,1271,1270,58,43,5
"communication
",1339,1267,247,46,5
sent ,418,1345,62,44,5
or ,491,1346,32,42,5
received ,533,1344,134,44,5
in ,677,1344,29,42,5
temporal ,717,1342,140,44,5
proximity ,867,1341,159,44,5
to ,1033,1341,32,42,5
any ,1075,1339,56,43,5
relevant ,1141,1338,129,44,5
communication,1279,1336,247,45,5
";
",1527,1336,8,42,5
h,365,1413,22,47,5
. ,387,1412,10,47,5
tending ,416,1411,120,49,5
to ,545,1411,29,47,5
identify ,584,1409,123,49,5
co,715,1410,38,47,5
-,753,1410,10,47,5
conspirators ,766,1408,192,49,5
in ,969,1408,31,47,5
a ,1009,1408,16,47,5
scheme ,1033,1406,118,49,5
to ,1157,1407,33,47,5
engage ,1199,1405,112,49,5
in ,1321,1406,30,47,5
insider ,1360,1404,108,49,5
"trading
",1476,1403,111,49,5
based ,416,1483,95,45,5
on ,519,1483,40,43,5
material ,566,1480,132,46,5
nonpublic ,706,1478,161,46,5
information ,876,1476,187,46,5
about ,1072,1475,88,45,5
TACO,1168,1474,110,45,5
".
",1280,1474,6,43,5
19 ,144,1546,38,46,5
which ,210,1545,103,46,5
are ,335,1545,48,45,5
evidence ,407,1543,141,47,5
of ,570,1543,40,45,5
violation ,626,1541,143,47,5
of ,792,1541,40,45,5
Title ,848,1539,78,47,5
18,952,1540,36,45,5
", ",989,1539,6,45,5
United ,1019,1538,111,47,5
States ,1151,1537,95,46,5
Code,1270,1536,83,47,5
", ",1355,1536,9,45,5
Section ,1387,1535,120,47,5
"371
",1528,1535,56,45,5
20 ,138,1615,46,50,5
(,205,1615,23,49,5
Conspiracy,226,1612,184,52,5
),409,1613,12,49,5
; ,423,1613,8,49,5
and ,451,1611,62,51,5
Title ,525,1611,78,51,5
15,621,1611,39,49,5
", ",661,1611,9,49,5
United ,685,1609,115,51,5
States ,814,1608,96,51,5
Code,926,1607,87,51,5
", ",1013,1608,12,49,5
Sections ,1039,1606,133,51,5
78j,1191,1606,49,49,5
(,1243,1606,15,49,5
b,1253,1606,22,49,5
) ,1274,1605,13,49,5
and ,1306,1604,60,50,5
78ff ,1381,1603,72,51,5
(,1468,1604,12,49,5
"Insider
",1480,1602,111,51,5
21 ,141,1683,35,50,5
Trading,213,1681,128,51,5
),341,1682,13,49,5
. ,352,1682,6,49,5
The ,376,1680,63,50,5
seizure ,451,1679,114,51,5
and ,578,1678,58,51,5
search ,647,1678,104,50,5
of ,764,1678,38,49,5
the ,808,1677,50,50,5
Target ,870,1676,116,51,5
Account ,997,1675,142,50,5
shall ,1151,1673,74,51,5
follow ,1240,1672,103,51,5
the ,1355,1673,49,49,5
"procedures
",1416,1670,173,52,5
22 ,139,1751,48,48,5
outlined ,216,1750,134,49,5
in ,357,1750,32,47,5
the ,395,1750,49,47,5
supporting ,458,1749,167,48,5
affidavit,634,1748,136,49,5
".
",772,1749,8,47,5
"23
",139,1823,46,25,5
"24
",138,1891,54,25,5
"25
",140,1958,51,25,5
"26
",139,2027,54,25,5
"27
",140,2095,49,25,5
"28
",145,2161,45,28,5
